Date,Day,Hour,Item,Category,Price_NZD,Quantity,Revenue_NZD
2024-01-04,Thursday,13,Toastie,Food,8.0,3,24.0
2024-01-04,Thursday,16,Banana Bread,Food,5.5,1,5.5
2024-01-04,Thursday,11,Chai Latte,Coffee,6.0,1,6.0
2024-01-04,Thursday,17,English Breakfast,Tea,4.0,1,4.0
2024-01-04,Thursday,18,Latte,Coffee,5.5,1,5.5
2024-01-04,Thursday,14,Croissant,Food,5.0,2,10.0
2024-01-04,Thursday,16,Banana Bread,Food,5.5,1,5.5
2024-01-04,Thursday,14,Muffin,Food,4.5,1,4.5
2024-01-04,Thursday,8,Toastie,Food,8.0,2,16.0
2024-01-04,Thursday,14,Toastie,Food,8.0,1,8.0
2024-01-04,Thursday,10,Toastie,Food,8.0,1,8.0
2024-01-04,Thursday,11,Toastie,Food,8.0,2,16.0
2024-01-04,Thursday,9,Espresso,Coffee,4.0,3,12.0
2024-01-04,Thursday,14,Long Black,Coffee,4.5,1,4.5
2024-01-04,Thursday,17,English Breakfast,Tea,4.0,2,8.0
2024-01-04,Thursday,14,Croissant,Food,5.0,1,5.0
2024-01-04,Thursday,8,Muffin,Food,4.5,1,4.5
2024-01-04,Thursday,9,English Breakfast,Tea,4.0,2,8.0
2024-01-04,Thursday,12,Toastie,Food,8.0,2,16.0
2024-01-04,Thursday,15,Latte,Coffee,5.5,2,11.0
2024-01-04,Thursday,9,Croissant,Food,5.0,1,5.0
2024-01-04,Thursday,11,Long Black,Coffee,4.5,2,9.0
2024-01-04,Thursday,16,Flat White,Coffee,5.5,1,5.5
2024-01-04,Thursday,10,Long Black,Coffee,4.5,1,4.5
2024-01-04,Thursday,8,Flat White,Coffee,5.5,1,5.5
2024-01-04,Thursday,8,Banana Bread,Food,5.5,1,5.5
2024-01-04,Thursday,8,Espresso,Coffee,4.0,2,8.0
2024-01-04,Thursday,11,Cappuccino,Coffee,5.5,2,11.0
2024-01-04,Thursday,11,Flat White,Coffee,5.5,2,11.0
2024-01-04,Thursday,7,Cappuccino,Coffee,5.5,1,5.5
2024-01-04,Thursday,13,Green Tea,Tea,4.0,1,4.0
2024-01-04,Thursday,9,Latte,Coffee,5.5,1,5.5
2024-01-04,Thursday,10,Muffin,Food,4.5,1,4.5
2024-01-04,Thursday,8,English Breakfast,Tea,4.0,1,4.0
2024-01-04,Thursday,7,Muffin,Food,4.5,1,4.5
2024-01-04,Thursday,8,Flat White,Coffee,5.5,1,5.5
2024-01-04,Thursday,9,Cappuccino,Coffee,5.5,1,5.5
2024-01-04,Thursday,8,Latte,Coffee,5.5,3,16.5
2024-01-04,Thursday,12,Croissant,Food,5.0,1,5.0
2024-01-04,Thursday,10,Flat White,Coffee,5.5,1,5.5
2024-01-04,Thursday,18,Toastie,Food,8.0,1,8.0
2024-01-04,Thursday,14,Long Black,Coffee,4.5,2,9.0
2024-01-04,Thursday,12,Muffin,Food,4.5,2,9.0
2024-01-05,Friday,8,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,13,Banana Bread,Food,5.5,1,5.5
2024-01-05,Friday,13,Cappuccino,Coffee,5.5,2,11.0
2024-01-05,Friday,8,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,9,Long Black,Coffee,4.5,2,9.0
2024-01-05,Friday,9,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,15,Espresso,Coffee,4.0,1,4.0
2024-01-05,Friday,13,Chai Latte,Coffee,6.0,2,12.0
2024-01-05,Friday,7,Chai Latte,Coffee,6.0,1,6.0
2024-01-05,Friday,14,Green Tea,Tea,4.0,2,8.0
2024-01-05,Friday,16,Chai Latte,Coffee,6.0,3,18.0
2024-01-05,Friday,11,Chai Latte,Coffee,6.0,2,12.0
2024-01-05,Friday,12,Latte,Coffee,5.5,2,11.0
2024-01-05,Friday,8,Cappuccino,Coffee,5.5,1,5.5
2024-01-05,Friday,9,Chai Latte,Coffee,6.0,1,6.0
2024-01-05,Friday,9,Toastie,Food,8.0,1,8.0
2024-01-05,Friday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,15,Muffin,Food,4.5,3,13.5
2024-01-05,Friday,9,Flat White,Coffee,5.5,1,5.5
2024-01-05,Friday,12,Croissant,Food,5.0,2,10.0
2024-01-05,Friday,13,Cappuccino,Coffee,5.5,2,11.0
2024-01-05,Friday,13,Flat White,Coffee,5.5,1,5.5
2024-01-05,Friday,9,Chai Latte,Coffee,6.0,1,6.0
2024-01-05,Friday,17,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,11,Chai Latte,Coffee,6.0,1,6.0
2024-01-05,Friday,8,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,9,Long Black,Coffee,4.5,3,13.5
2024-01-05,Friday,7,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,16,Espresso,Coffee,4.0,2,8.0
2024-01-05,Friday,13,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,16,Long Black,Coffee,4.5,1,4.5
2024-01-05,Friday,15,Cappuccino,Coffee,5.5,2,11.0
2024-01-05,Friday,11,Banana Bread,Food,5.5,3,16.5
2024-01-05,Friday,18,Chai Latte,Coffee,6.0,2,12.0
2024-01-05,Friday,12,Espresso,Coffee,4.0,2,8.0
2024-01-05,Friday,13,Toastie,Food,8.0,1,8.0
2024-01-05,Friday,14,Long Black,Coffee,4.5,1,4.5
2024-01-05,Friday,9,Long Black,Coffee,4.5,2,9.0
2024-01-05,Friday,7,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,14,Cappuccino,Coffee,5.5,1,5.5
2024-01-05,Friday,8,Green Tea,Tea,4.0,3,12.0
2024-01-05,Friday,13,Green Tea,Tea,4.0,2,8.0
2024-01-05,Friday,15,Cappuccino,Coffee,5.5,3,16.5
2024-01-05,Friday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,10,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,9,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,15,Latte,Coffee,5.5,1,5.5
2024-01-05,Friday,9,Chai Latte,Coffee,6.0,2,12.0
2024-01-05,Friday,9,Espresso,Coffee,4.0,2,8.0
2024-01-05,Friday,9,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,12,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,13,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,13,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,16,Flat White,Coffee,5.5,1,5.5
2024-01-05,Friday,17,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,9,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,7,Banana Bread,Food,5.5,1,5.5
2024-01-05,Friday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,14,Espresso,Coffee,4.0,1,4.0
2024-01-05,Friday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,11,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,15,Toastie,Food,8.0,3,24.0
2024-01-05,Friday,10,Cappuccino,Coffee,5.5,2,11.0
2024-01-05,Friday,11,Chai Latte,Coffee,6.0,1,6.0
2024-01-05,Friday,8,Long Black,Coffee,4.5,1,4.5
2024-01-05,Friday,7,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,17,Cappuccino,Coffee,5.5,2,11.0
2024-01-05,Friday,17,Chai Latte,Coffee,6.0,1,6.0
2024-01-05,Friday,8,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,9,Latte,Coffee,5.5,2,11.0
2024-01-05,Friday,11,Long Black,Coffee,4.5,1,4.5
2024-01-05,Friday,7,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,15,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,7,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,9,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,10,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,12,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,14,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,8,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,18,Chai Latte,Coffee,6.0,2,12.0
2024-01-05,Friday,9,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,7,Toastie,Food,8.0,1,8.0
2024-01-05,Friday,11,Cappuccino,Coffee,5.5,1,5.5
2024-01-05,Friday,12,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,10,Toastie,Food,8.0,2,16.0
2024-01-05,Friday,12,Croissant,Food,5.0,1,5.0
2024-01-05,Friday,13,English Breakfast,Tea,4.0,2,8.0
2024-01-05,Friday,10,Latte,Coffee,5.5,3,16.5
2024-01-05,Friday,12,Toastie,Food,8.0,2,16.0
2024-01-05,Friday,12,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,13,Muffin,Food,4.5,1,4.5
2024-01-05,Friday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,12,Green Tea,Tea,4.0,1,4.0
2024-01-05,Friday,13,Muffin,Food,4.5,2,9.0
2024-01-05,Friday,8,English Breakfast,Tea,4.0,1,4.0
2024-01-05,Friday,8,Long Black,Coffee,4.5,1,4.5
2024-01-05,Friday,14,English Breakfast,Tea,4.0,2,8.0
2024-01-05,Friday,13,Toastie,Food,8.0,1,8.0
2024-01-05,Friday,9,Banana Bread,Food,5.5,1,5.5
2024-01-05,Friday,10,English Breakfast,Tea,4.0,2,8.0
2024-01-05,Friday,10,Banana Bread,Food,5.5,2,11.0
2024-01-06,Saturday,12,Long Black,Coffee,4.5,1,4.5
2024-01-06,Saturday,9,Espresso,Coffee,4.0,2,8.0
2024-01-06,Saturday,13,Chai Latte,Coffee,6.0,1,6.0
2024-01-06,Saturday,12,Toastie,Food,8.0,1,8.0
2024-01-06,Saturday,8,Croissant,Food,5.0,1,5.0
2024-01-06,Saturday,18,Chai Latte,Coffee,6.0,3,18.0
2024-01-06,Saturday,14,Flat White,Coffee,5.5,1,5.5
2024-01-06,Saturday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-06,Saturday,14,Long Black,Coffee,4.5,2,9.0
2024-01-06,Saturday,9,Toastie,Food,8.0,1,8.0
2024-01-06,Saturday,8,Muffin,Food,4.5,1,4.5
2024-01-06,Saturday,7,Croissant,Food,5.0,1,5.0
2024-01-06,Saturday,9,Green Tea,Tea,4.0,1,4.0
2024-01-06,Saturday,11,Cappuccino,Coffee,5.5,1,5.5
2024-01-06,Saturday,12,Cappuccino,Coffee,5.5,1,5.5
2024-01-06,Saturday,17,English Breakfast,Tea,4.0,1,4.0
2024-01-06,Saturday,9,Chai Latte,Coffee,6.0,1,6.0
2024-01-06,Saturday,8,Latte,Coffee,5.5,1,5.5
2024-01-06,Saturday,9,Toastie,Food,8.0,2,16.0
2024-01-06,Saturday,7,Cappuccino,Coffee,5.5,1,5.5
2024-01-06,Saturday,15,Flat White,Coffee,5.5,3,16.5
2024-01-06,Saturday,10,Cappuccino,Coffee,5.5,2,11.0
2024-01-06,Saturday,17,Espresso,Coffee,4.0,2,8.0
2024-01-06,Saturday,7,Muffin,Food,4.5,1,4.5
2024-01-06,Saturday,18,English Breakfast,Tea,4.0,3,12.0
2024-01-06,Saturday,12,Cappuccino,Coffee,5.5,2,11.0
2024-01-06,Saturday,11,Latte,Coffee,5.5,1,5.5
2024-01-06,Saturday,13,Espresso,Coffee,4.0,2,8.0
2024-01-06,Saturday,7,Espresso,Coffee,4.0,1,4.0
2024-01-06,Saturday,14,Muffin,Food,4.5,2,9.0
2024-01-06,Saturday,16,Green Tea,Tea,4.0,1,4.0
2024-01-06,Saturday,8,Latte,Coffee,5.5,1,5.5
2024-01-06,Saturday,8,Long Black,Coffee,4.5,1,4.5
2024-01-06,Saturday,10,Espresso,Coffee,4.0,3,12.0
2024-01-06,Saturday,9,Muffin,Food,4.5,1,4.5
2024-01-06,Saturday,13,Long Black,Coffee,4.5,1,4.5
2024-01-06,Saturday,8,Cappuccino,Coffee,5.5,1,5.5
2024-01-06,Saturday,11,Toastie,Food,8.0,2,16.0
2024-01-06,Saturday,13,Espresso,Coffee,4.0,1,4.0
2024-01-06,Saturday,9,English Breakfast,Tea,4.0,1,4.0
2024-01-06,Saturday,14,Chai Latte,Coffee,6.0,1,6.0
2024-01-06,Saturday,12,Croissant,Food,5.0,2,10.0
2024-01-06,Saturday,15,Long Black,Coffee,4.5,1,4.5
2024-01-06,Saturday,12,Latte,Coffee,5.5,1,5.5
2024-01-06,Saturday,12,Latte,Coffee,5.5,2,11.0
2024-01-06,Saturday,8,Croissant,Food,5.0,2,10.0
2024-01-06,Saturday,9,Cappuccino,Coffee,5.5,1,5.5
2024-01-06,Saturday,15,Latte,Coffee,5.5,1,5.5
2024-01-06,Saturday,13,Latte,Coffee,5.5,2,11.0
2024-01-06,Saturday,11,English Breakfast,Tea,4.0,1,4.0
2024-01-06,Saturday,10,Flat White,Coffee,5.5,1,5.5
2024-01-06,Saturday,13,Toastie,Food,8.0,1,8.0
2024-01-06,Saturday,9,Toastie,Food,8.0,1,8.0
2024-01-06,Saturday,8,Chai Latte,Coffee,6.0,2,12.0
2024-01-06,Saturday,12,Latte,Coffee,5.5,3,16.5
2024-01-06,Saturday,11,Green Tea,Tea,4.0,1,4.0
2024-01-06,Saturday,8,Toastie,Food,8.0,1,8.0
2024-01-06,Saturday,10,Green Tea,Tea,4.0,1,4.0
2024-01-06,Saturday,16,Green Tea,Tea,4.0,1,4.0
2024-01-06,Saturday,17,Croissant,Food,5.0,1,5.0
2024-01-06,Saturday,15,Cappuccino,Coffee,5.5,3,16.5
2024-01-06,Saturday,10,Toastie,Food,8.0,3,24.0
2024-01-06,Saturday,15,Flat White,Coffee,5.5,3,16.5
2024-01-06,Saturday,11,Croissant,Food,5.0,1,5.0
2024-01-06,Saturday,10,Long Black,Coffee,4.5,1,4.5
2024-01-06,Saturday,8,Toastie,Food,8.0,2,16.0
2024-01-07,Sunday,14,Muffin,Food,4.5,2,9.0
2024-01-07,Sunday,16,Long Black,Coffee,4.5,1,4.5
2024-01-07,Sunday,8,English Breakfast,Tea,4.0,1,4.0
2024-01-07,Sunday,13,Long Black,Coffee,4.5,2,9.0
2024-01-07,Sunday,10,Croissant,Food,5.0,1,5.0
2024-01-07,Sunday,15,Cappuccino,Coffee,5.5,1,5.5
2024-01-07,Sunday,9,Toastie,Food,8.0,1,8.0
2024-01-07,Sunday,12,Banana Bread,Food,5.5,2,11.0
2024-01-07,Sunday,9,Cappuccino,Coffee,5.5,3,16.5
2024-01-07,Sunday,12,Espresso,Coffee,4.0,1,4.0
2024-01-07,Sunday,12,Toastie,Food,8.0,2,16.0
2024-01-07,Sunday,12,Croissant,Food,5.0,1,5.0
2024-01-07,Sunday,18,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,12,Green Tea,Tea,4.0,1,4.0
2024-01-07,Sunday,9,Croissant,Food,5.0,1,5.0
2024-01-07,Sunday,15,Toastie,Food,8.0,1,8.0
2024-01-07,Sunday,11,Croissant,Food,5.0,1,5.0
2024-01-07,Sunday,10,Cappuccino,Coffee,5.5,1,5.5
2024-01-07,Sunday,9,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,11,Latte,Coffee,5.5,1,5.5
2024-01-07,Sunday,15,Espresso,Coffee,4.0,1,4.0
2024-01-07,Sunday,12,Latte,Coffee,5.5,1,5.5
2024-01-07,Sunday,14,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,11,Chai Latte,Coffee,6.0,1,6.0
2024-01-07,Sunday,16,Long Black,Coffee,4.5,3,13.5
2024-01-07,Sunday,8,English Breakfast,Tea,4.0,2,8.0
2024-01-07,Sunday,13,Long Black,Coffee,4.5,1,4.5
2024-01-07,Sunday,9,Espresso,Coffee,4.0,1,4.0
2024-01-07,Sunday,12,Espresso,Coffee,4.0,1,4.0
2024-01-07,Sunday,11,English Breakfast,Tea,4.0,1,4.0
2024-01-07,Sunday,18,Chai Latte,Coffee,6.0,2,12.0
2024-01-07,Sunday,10,Flat White,Coffee,5.5,1,5.5
2024-01-07,Sunday,9,Flat White,Coffee,5.5,1,5.5
2024-01-07,Sunday,17,Toastie,Food,8.0,1,8.0
2024-01-07,Sunday,8,Long Black,Coffee,4.5,1,4.5
2024-01-07,Sunday,15,Croissant,Food,5.0,1,5.0
2024-01-07,Sunday,13,English Breakfast,Tea,4.0,3,12.0
2024-01-07,Sunday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-07,Sunday,14,Cappuccino,Coffee,5.5,2,11.0
2024-01-07,Sunday,11,Croissant,Food,5.0,3,15.0
2024-01-07,Sunday,17,Flat White,Coffee,5.5,2,11.0
2024-01-07,Sunday,8,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,7,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,13,Long Black,Coffee,4.5,1,4.5
2024-01-07,Sunday,10,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,12,Banana Bread,Food,5.5,1,5.5
2024-01-07,Sunday,7,Green Tea,Tea,4.0,1,4.0
2024-01-07,Sunday,12,Croissant,Food,5.0,3,15.0
2024-01-07,Sunday,7,Toastie,Food,8.0,1,8.0
2024-01-07,Sunday,14,Cappuccino,Coffee,5.5,1,5.5
2024-01-07,Sunday,8,Long Black,Coffee,4.5,1,4.5
2024-01-07,Sunday,12,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,8,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,18,Espresso,Coffee,4.0,1,4.0
2024-01-08,Monday,15,Banana Bread,Food,5.5,2,11.0
2024-01-08,Monday,8,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,8,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,11,Banana Bread,Food,5.5,2,11.0
2024-01-08,Monday,12,Latte,Coffee,5.5,2,11.0
2024-01-08,Monday,16,Long Black,Coffee,4.5,2,9.0
2024-01-08,Monday,13,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,16,Espresso,Coffee,4.0,2,8.0
2024-01-08,Monday,12,Cappuccino,Coffee,5.5,2,11.0
2024-01-08,Monday,9,Muffin,Food,4.5,1,4.5
2024-01-08,Monday,15,Green Tea,Tea,4.0,2,8.0
2024-01-08,Monday,9,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,15,Croissant,Food,5.0,1,5.0
2024-01-08,Monday,14,Toastie,Food,8.0,2,16.0
2024-01-08,Monday,11,Flat White,Coffee,5.5,1,5.5
2024-01-08,Monday,9,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,12,Green Tea,Tea,4.0,3,12.0
2024-01-08,Monday,9,Espresso,Coffee,4.0,2,8.0
2024-01-08,Monday,11,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,10,Banana Bread,Food,5.5,1,5.5
2024-01-08,Monday,10,Muffin,Food,4.5,1,4.5
2024-01-08,Monday,9,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,10,Banana Bread,Food,5.5,1,5.5
2024-01-08,Monday,10,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,17,Chai Latte,Coffee,6.0,2,12.0
2024-01-08,Monday,8,Cappuccino,Coffee,5.5,1,5.5
2024-01-08,Monday,12,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,8,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,14,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,10,Latte,Coffee,5.5,2,11.0
2024-01-08,Monday,12,Muffin,Food,4.5,1,4.5
2024-01-08,Monday,13,Cappuccino,Coffee,5.5,1,5.5
2024-01-08,Monday,9,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,9,English Breakfast,Tea,4.0,2,8.0
2024-01-08,Monday,10,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,12,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,9,Chai Latte,Coffee,6.0,2,12.0
2024-01-08,Monday,10,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,10,Banana Bread,Food,5.5,3,16.5
2024-01-08,Monday,8,Muffin,Food,4.5,2,9.0
2024-01-08,Monday,9,Cappuccino,Coffee,5.5,3,16.5
2024-01-08,Monday,17,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,11,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,9,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,17,Muffin,Food,4.5,3,13.5
2024-01-08,Monday,9,Croissant,Food,5.0,1,5.0
2024-01-08,Monday,13,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,9,Latte,Coffee,5.5,2,11.0
2024-01-08,Monday,14,Banana Bread,Food,5.5,1,5.5
2024-01-08,Monday,12,Espresso,Coffee,4.0,1,4.0
2024-01-08,Monday,13,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,18,Muffin,Food,4.5,1,4.5
2024-01-08,Monday,11,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,7,Toastie,Food,8.0,2,16.0
2024-01-08,Monday,12,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,9,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,12,Banana Bread,Food,5.5,1,5.5
2024-01-08,Monday,10,Chai Latte,Coffee,6.0,3,18.0
2024-01-08,Monday,10,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,11,Croissant,Food,5.0,1,5.0
2024-01-08,Monday,12,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,14,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,10,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,10,Latte,Coffee,5.5,2,11.0
2024-01-08,Monday,13,Espresso,Coffee,4.0,1,4.0
2024-01-08,Monday,14,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,8,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,8,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,15,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,8,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,12,Croissant,Food,5.0,1,5.0
2024-01-08,Monday,11,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,9,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,13,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,10,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,9,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,14,Cappuccino,Coffee,5.5,1,5.5
2024-01-08,Monday,9,Espresso,Coffee,4.0,1,4.0
2024-01-08,Monday,11,Chai Latte,Coffee,6.0,1,6.0
2024-01-08,Monday,12,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,15,Cappuccino,Coffee,5.5,2,11.0
2024-01-08,Monday,13,Muffin,Food,4.5,1,4.5
2024-01-08,Monday,13,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,8,Toastie,Food,8.0,1,8.0
2024-01-08,Monday,10,Cappuccino,Coffee,5.5,1,5.5
2024-01-08,Monday,10,Banana Bread,Food,5.5,1,5.5
2024-01-08,Monday,16,Cappuccino,Coffee,5.5,1,5.5
2024-01-08,Monday,11,Cappuccino,Coffee,5.5,1,5.5
2024-01-08,Monday,11,Chai Latte,Coffee,6.0,3,18.0
2024-01-08,Monday,11,Green Tea,Tea,4.0,3,12.0
2024-01-08,Monday,11,Green Tea,Tea,4.0,1,4.0
2024-01-08,Monday,10,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,8,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,9,Espresso,Coffee,4.0,1,4.0
2024-01-08,Monday,11,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,8,Espresso,Coffee,4.0,2,8.0
2024-01-08,Monday,15,Croissant,Food,5.0,2,10.0
2024-01-08,Monday,7,English Breakfast,Tea,4.0,1,4.0
2024-01-08,Monday,18,Toastie,Food,8.0,2,16.0
2024-01-08,Monday,14,Flat White,Coffee,5.5,1,5.5
2024-01-08,Monday,10,Latte,Coffee,5.5,1,5.5
2024-01-08,Monday,18,Long Black,Coffee,4.5,1,4.5
2024-01-08,Monday,13,Chai Latte,Coffee,6.0,2,12.0
2024-01-09,Tuesday,12,Muffin,Food,4.5,1,4.5
2024-01-09,Tuesday,9,Flat White,Coffee,5.5,1,5.5
2024-01-09,Tuesday,12,Croissant,Food,5.0,1,5.0
2024-01-09,Tuesday,18,Espresso,Coffee,4.0,1,4.0
2024-01-09,Tuesday,17,Banana Bread,Food,5.5,2,11.0
2024-01-09,Tuesday,8,Green Tea,Tea,4.0,2,8.0
2024-01-09,Tuesday,18,Banana Bread,Food,5.5,1,5.5
2024-01-09,Tuesday,15,Cappuccino,Coffee,5.5,2,11.0
2024-01-09,Tuesday,15,Banana Bread,Food,5.5,1,5.5
2024-01-09,Tuesday,8,Espresso,Coffee,4.0,1,4.0
2024-01-09,Tuesday,10,Banana Bread,Food,5.5,2,11.0
2024-01-09,Tuesday,14,Croissant,Food,5.0,2,10.0
2024-01-09,Tuesday,13,Chai Latte,Coffee,6.0,1,6.0
2024-01-09,Tuesday,11,Flat White,Coffee,5.5,2,11.0
2024-01-09,Tuesday,15,Toastie,Food,8.0,3,24.0
2024-01-09,Tuesday,12,Chai Latte,Coffee,6.0,2,12.0
2024-01-09,Tuesday,14,Long Black,Coffee,4.5,3,13.5
2024-01-09,Tuesday,15,Espresso,Coffee,4.0,1,4.0
2024-01-09,Tuesday,9,Muffin,Food,4.5,1,4.5
2024-01-09,Tuesday,15,Chai Latte,Coffee,6.0,2,12.0
2024-01-09,Tuesday,14,Latte,Coffee,5.5,1,5.5
2024-01-09,Tuesday,15,Latte,Coffee,5.5,2,11.0
2024-01-09,Tuesday,8,Flat White,Coffee,5.5,3,16.5
2024-01-09,Tuesday,10,Cappuccino,Coffee,5.5,2,11.0
2024-01-09,Tuesday,9,Espresso,Coffee,4.0,1,4.0
2024-01-09,Tuesday,10,Chai Latte,Coffee,6.0,1,6.0
2024-01-09,Tuesday,13,Green Tea,Tea,4.0,1,4.0
2024-01-09,Tuesday,13,Long Black,Coffee,4.5,1,4.5
2024-01-09,Tuesday,8,Flat White,Coffee,5.5,1,5.5
2024-01-09,Tuesday,8,Long Black,Coffee,4.5,1,4.5
2024-01-09,Tuesday,11,Toastie,Food,8.0,1,8.0
2024-01-09,Tuesday,8,Green Tea,Tea,4.0,1,4.0
2024-01-09,Tuesday,11,Green Tea,Tea,4.0,1,4.0
2024-01-09,Tuesday,14,Chai Latte,Coffee,6.0,1,6.0
2024-01-09,Tuesday,9,Cappuccino,Coffee,5.5,1,5.5
2024-01-09,Tuesday,13,Croissant,Food,5.0,1,5.0
2024-01-09,Tuesday,12,English Breakfast,Tea,4.0,1,4.0
2024-01-09,Tuesday,9,Cappuccino,Coffee,5.5,2,11.0
2024-01-09,Tuesday,12,Long Black,Coffee,4.5,1,4.5
2024-01-09,Tuesday,8,Latte,Coffee,5.5,1,5.5
2024-01-09,Tuesday,10,Chai Latte,Coffee,6.0,2,12.0
2024-01-09,Tuesday,9,Latte,Coffee,5.5,1,5.5
2024-01-09,Tuesday,12,Muffin,Food,4.5,1,4.5
2024-01-09,Tuesday,17,Banana Bread,Food,5.5,2,11.0
2024-01-09,Tuesday,9,Croissant,Food,5.0,1,5.0
2024-01-09,Tuesday,10,Flat White,Coffee,5.5,2,11.0
2024-01-09,Tuesday,14,English Breakfast,Tea,4.0,1,4.0
2024-01-09,Tuesday,9,Muffin,Food,4.5,1,4.5
2024-01-09,Tuesday,16,Chai Latte,Coffee,6.0,2,12.0
2024-01-09,Tuesday,8,Muffin,Food,4.5,1,4.5
